time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-12-17T21:09:25.220Z,45.8588333,-111.357,5.98,0.79,ml,4,198,0.309,0.07,mb,mb80328914,2018-12-17T21:21:02.210Z,"1km W of Manhattan, Montana",earthquake,0.96,6.79,,0,reviewed,mb,mb
2018-12-17T21:00:26.210Z,-24.1819,-66.9489,192.95,4.7,mb,,69,1.665,0.88,us,us2000iuix,2018-12-17T21:26:03.040Z,"64km W of San Antonio de los Cobres, Argentina",earthquake,8.2,11,0.159,12,reviewed,us,us
2018-12-17T20:53:46.510Z,38.0578333,-118.8763333,6.14,2.01,md,32,100,0.07975,0.08,nc,nc73122510,2018-12-19T01:50:40.710Z,"21km SE of Bodie, CA",earthquake,0.24,1.04,0.298,31,reviewed,nc,nc
2018-12-17T20:50:33.020Z,33.712,-116.8326667,17.8,2.28,ml,89,22,0.07995,0.18,ci,ci38165543,2018-12-18T01:23:20.990Z,"7km SE of Valle Vista, CA",earthquake,0.14,0.25,0.303,24,reviewed,ci,ci
2018-12-17T20:45:32.810Z,37.5513333,-118.8133333,3.52,0.89,md,21,177,0.04061,0.03,nc,nc73122500,2018-12-18T17:40:03.539Z,"12km W of Toms Place, CA",earthquake,0.59,0.44,0.176,18,reviewed,nc,nc
2018-12-17T20:41:31.960Z,61.3848,-150.0375,37.3,1.5,ml,,,,0.72,ak,ak20521669,2018-12-17T21:04:21.945Z,"15km SSW of Big Lake, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-12-17T20:30:50.665Z,64.9667,-147.2796,1.9,1.3,ml,,,,0.8,ak,ak20521667,2018-12-17T20:33:43.624Z,"22km NNE of Badger, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-12-17T20:27:41.830Z,36.5335,-115.0702,0.5,1.4,ml,13,269.37,0.105,0.36,nn,nn00670523,2018-12-17T20:29:52.246Z,"31km N of Nellis Air Force Base, Nevada",earthquake,,29.5,,,automatic,nn,nn
2018-12-17T20:25:16.530Z,32.5945,-116.99,-0.43,1.22,ml,31,204,0.05217,0.23,ci,ci38165527,2018-12-17T22:42:04.287Z,"7km SE of Chula Vista, CA",quarry blast,1.04,31.61,0.126,8,reviewed,ci,ci
2018-12-17T20:16:03.726Z,63.2496,-147.2199,1.4,1.9,ml,,,,1.04,ak,ak20521662,2018-12-17T20:27:32.169Z,"88km E of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-12-17T20:15:21.000Z,45.3403333,-112.5866667,7.01,0.95,ml,5,142,0.023,0.03,mb,mb80328909,2018-12-17T21:16:25.560Z,"14km NNE of Dillon, Montana",earthquake,0.52,0.44,0.195,3,reviewed,mb,mb
2018-12-17T20:09:50.320Z,19.4309998,-155.6188354,-1.19,2.11,md,30,103,0.02569,0.32,hv,hv70735831,2018-12-17T20:12:54.400Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake,0.55,0.73,0.29,10,automatic,hv,hv
2018-12-17T20:09:35.760Z,37.9898338,-122.4523315,1.87,1.44,md,9,116,0.02142,0.12,nc,nc73122495,2018-12-17T22:47:03.986Z,"6km E of Santa Venetia, CA",earthquake,0.64,0.6,0.2,8,automatic,nc,nc
2018-12-17T20:08:41.130Z,46.0128333,-112.4793333,-2,1.43,ml,8,113,0.192,0.09,mb,mb80328884,2018-12-17T22:24:06.490Z,"4km ENE of Butte, Montana",quarry blast,0.53,31.61,0.167,5,reviewed,mb,mb
2018-12-17T20:06:46.251Z,38.0558,-118.8833,8.5,1.4,ml,14,115.86,0.081,0.1457,nn,nn00670522,2018-12-18T02:05:33.221Z,"37km SE of Bridgeport, California",earthquake,,3.3,0.17,4,reviewed,nn,nn
2018-12-17T20:06:41.940Z,17.936,-66.7233,17,1.92,md,5,233,0.1607,0.22,pr,pr2018351026,2018-12-18T00:51:13.385Z,"6km S of Tallaboa, Puerto Rico",earthquake,1.46,1.93,0.37,5,reviewed,pr,pr
2018-12-17T20:02:26.171Z,61.4087,-150.0788,34.2,1.8,ml,,,,0.56,ak,ak20521658,2018-12-17T20:07:57.734Z,"14km SSW of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-12-17T19:53:24.542Z,61.3797,-150.0191,43.1,1.9,ml,,,,0.66,ak,ak20521655,2018-12-17T19:59:05.526Z,"16km SSW of Big Lake, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-12-17T19:52:32.900Z,41.4796667,-122.2933333,21.1,2.02,md,5,196,0.0389,0.44,nc,nc73122845,2018-12-18T21:35:02.706Z,"7km ENE of Carrick, CA",earthquake,3.33,2.2,0.06,4,reviewed,nc,nc
2018-12-17T19:47:13.570Z,19.3043333,-155.2176667,0.95,2.37,ml,43,134,0.02391,0.12,hv,hv70735796,2018-12-17T20:11:13.280Z,"14km S of Volcano, Hawaii",earthquake,0.19,0.3,0.214,28,reviewed,hv,hv
2018-12-17T19:43:53.650Z,33.5075,-116.7948333,2.83,0.11,ml,6,256,0.006696,0.1,ci,ci38165479,2018-12-17T23:39:37.387Z,"10km NE of Aguanga, CA",earthquake,1.32,0.61,0.026,3,reviewed,ci,ci
2018-12-17T19:41:56.551Z,61.5467,-149.9224,49.7,1,ml,,,,0.31,ak,ak20521652,2018-12-17T22:54:58.352Z,"3km NNE of Big Lake, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2018-12-17T19:33:46.570Z,11.1595,-86.864,10,4.9,mb,,130,1.113,1.38,us,us2000iuhz,2018-12-17T20:04:38.040Z,"79km SSW of Masachapa, Nicaragua",earthquake,6.4,1.9,0.041,192,reviewed,us,us
2018-12-17T19:18:46.473Z,61.437,-150.1274,40.8,1.8,ml,,,,0.63,ak,ak20521650,2018-12-17T19:21:57.292Z,"13km SW of Big Lake, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-12-17T19:17:44.630Z,35.795,-120.345,8.42,0.78,md,28,94,0.02235,0.05,nc,nc73122470,2018-12-18T21:34:27.208Z,"9km NNW of Cholame, CA",earthquake,0.2,0.27,0.181,9,reviewed,nc,nc
2018-12-17T19:17:35.630Z,36.2965,-118.3465,2.64,1.43,ml,18,200,0.2582,0.23,ci,ci38165455,2018-12-18T02:05:31.086Z,"31km W of Olancha, CA",earthquake,0.7,1.96,0.141,13,reviewed,ci,ci
2018-12-17T19:10:06.879Z,60.0016,-151.204,46.7,1.3,ml,,,,0.32,ak,ak20521647,2018-12-17T22:51:06.259Z,"30km N of Fritz Creek, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2018-12-17T19:04:52.680Z,45.3333333,-112.6143333,8.65,1.92,ml,10,150,0.032,0.11,mb,mb80328879,2018-12-17T19:18:05.160Z,"13km N of Dillon, Montana",earthquake,0.47,0.59,0.109,8,reviewed,mb,mb
2018-12-17T19:02:29.198Z,61.4559,-149.9885,53.5,2,ml,,,,0.38,ak,ak20521642,2018-12-17T19:05:43.995Z,"7km SSW of Big Lake, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-12-17T18:57:35.910Z,61.4517,-149.8848,32.1,2.1,ml,,,,0.55,ak,ak20521636,2018-12-17T19:05:43.690Z,"8km SSE of Big Lake, Alaska",earthquake,,0.1,,,automatic,ak,ak
2018-12-17T18:57:34.152Z,38.3959,-118.9044,9.8,1.6,ml,9,102.94,0.125,0.1679,nn,nn00670512,2018-12-18T02:05:29.443Z,"28km WSW of Hawthorne, Nevada",earthquake,,2.8,0.16,3,reviewed,nn,nn
2018-12-17T18:56:11.105Z,61.4776,-149.9771,42.9,1.5,ml,,,,0.69,ak,ak20521634,2018-12-17T19:05:43.382Z,"5km SSW of Big Lake, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-12-17T18:51:41.192Z,61.3511,-150.0192,47.1,1.8,ml,,,,0.5,ak,ak20521631,2018-12-17T19:01:02.088Z,"16km NNW of Anchorage, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-12-17T18:49:33.150Z,38.7886658,-122.7643356,1.27,1.07,md,12,100,0.01795,0.04,nc,nc73122465,2018-12-17T18:51:07.639Z,"1km NNW of The Geysers, CA",earthquake,0.5,0.7,0.07,3,automatic,nc,nc
2018-12-17T18:48:32.350Z,33.5103333,-116.7968333,2.87,1.32,ml,46,37,0.003572,0.17,ci,ci38165415,2018-12-17T22:16:55.150Z,"10km NE of Aguanga, CA",earthquake,0.17,0.47,0.161,27,reviewed,ci,ci
2018-12-17T18:48:23.870Z,33.486,-116.7921667,5.74,0.33,ml,20,81,0.02717,0.18,ci,ci38165423,2018-12-17T23:03:06.277Z,"8km NE of Aguanga, CA",earthquake,0.33,0.79,0.124,13,reviewed,ci,ci
2018-12-17T18:48:10.250Z,-3.5516,129.3954,41.82,4.8,mb,,62,2.917,0.94,us,us2000iuhd,2018-12-17T20:37:18.040Z,"58km ESE of Amahai, Indonesia",earthquake,4.8,7.5,0.088,40,reviewed,us,us
2018-12-17T18:44:58.570Z,37.2828331,-121.5633316,5.22,2.06,md,6,225,0.4248,0.21,nc,nc73122455,2018-12-18T02:47:39.347Z,"19km NNE of Morgan Hill, CA",earthquake,7.95,12.99,0.05,4,automatic,nc,nc
2018-12-17T18:37:27.841Z,61.416,-150.0436,41.1,2.1,ml,,,,0.96,ak,ak20521628,2018-12-17T18:41:47.127Z,"12km SSW of Big Lake, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-12-17T18:37:07.750Z,33.4975,-116.7913333,4.08,0.58,ml,22,57,0.01663,0.14,ci,ci38165391,2018-12-17T22:16:07.733Z,"9km NE of Aguanga, CA",earthquake,0.24,0.37,0.186,19,reviewed,ci,ci
2018-12-17T18:24:09.840Z,17.9376,-66.7346,8,1.64,md,4,230,0.2074,0.18,pr,pr2018351025,2018-12-17T19:01:34.567Z,"6km SSW of Tallaboa, Puerto Rico",earthquake,1.21,13.25,0.06,3,reviewed,pr,pr
2018-12-17T18:17:52.120Z,33.4941667,-116.7916667,4.53,1.17,ml,44,34,0.01955,0.19,ci,ci38165359,2018-12-17T18:36:36.160Z,"9km NE of Aguanga, CA",earthquake,0.17,0.38,0.089,27,reviewed,ci,ci
2018-12-17T18:12:03.325Z,61.3904,-149.9976,32.9,1.7,ml,,,,0.74,ak,ak20521624,2018-12-17T18:16:52.040Z,"14km S of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-12-17T18:11:56.180Z,33.823,-117.4785,-0.64,1.3,ml,30,91,0.107,0.17,ci,ci38165351,2018-12-18T01:32:05.526Z,"7km SSE of Home Gardens, CA",quarry blast,0.36,31.61,0.145,18,reviewed,ci,ci
2018-12-17T18:11:11.280Z,47.667,-114.2231667,-2,-0.18,md,5,101,0.089,0.15,mb,mb80328929,2018-12-17T22:14:26.300Z,"5km WSW of Polson, Montana",earthquake,0.69,3.97,0.473,2,reviewed,mb,mb
2018-12-17T18:09:07.710Z,33.4933333,-116.7926667,4.44,0.36,ml,15,210,0.02004,0.09,ci,ci38165343,2018-12-18T02:11:45.944Z,"9km NE of Aguanga, CA",earthquake,0.32,0.21,0.142,10,reviewed,ci,ci
2018-12-17T18:05:04.210Z,51.8386667,-178.8091667,7.9,0.98,ml,4,291,0.01961,0.13,av,av61861371,2018-12-17T23:31:46.670Z,"46km W of Tanaga Volcano, Alaska",earthquake,2.05,0.66,0.089,4,reviewed,av,av
2018-12-17T18:04:46.125Z,61.3684,-150.0779,39.4,1.7,ml,,,,0.57,ak,ak20521622,2018-12-17T18:09:00.065Z,"18km SSW of Big Lake, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-12-17T18:03:03.922Z,61.4358,-149.8737,34.9,1.9,ml,,,,0.42,ak,ak20521620,2018-12-17T18:07:19.459Z,"10km SSE of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-12-17T18:02:39.570Z,36.094,-117.882,4.09,2.62,ml,36,57,0.0322,0.15,ci,ci38165335,2018-12-18T02:05:27.468Z,"8km NE of Coso Junction, CA",earthquake,0.16,0.3,0.164,25,reviewed,ci,ci
2018-12-17T18:02:36.820Z,58.2553333,-155.5978333,0.7,0.45,ml,8,123,0.07869,0.32,av,av70816839,2018-12-18T21:35:11.120Z,"78km SE of King Salmon, Alaska",earthquake,0.64,3.21,0.262,8,reviewed,av,av
2018-12-17T17:50:14.629Z,67.5067,-148.3248,1.1,1.8,ml,,,,1.18,ak,ak20521615,2018-12-17T18:03:28.199Z,"84km ENE of Coldfoot, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-12-17T17:45:50.420Z,36.0975,-117.6903333,4.3,0.7,ml,8,128,0.09429,0.06,ci,ci38165311,2018-12-17T19:31:52.942Z,"24km ENE of Coso Junction, CA",earthquake,0.2,0.42,0.039,4,reviewed,ci,ci
2018-12-17T17:40:21.244Z,61.4595,-149.9547,31.8,1.6,ml,,,,0.52,ak,ak20521609,2018-12-17T17:44:44.512Z,"6km S of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-12-17T17:37:56.342Z,61.4847,-149.9552,38,1.7,ml,,,,0.56,ak,ak20521607,2018-12-17T17:40:53.106Z,"4km S of Big Lake, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-12-17T17:36:41.896Z,61.4712,-149.9581,39.6,1.5,ml,,,,0.58,ak,ak20521605,2018-12-17T17:40:52.819Z,"5km S of Big Lake, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-12-17T17:32:49.847Z,59.4793,-152.5642,71.5,2.1,ml,,,,0.52,ak,ak20521604,2018-12-17T17:39:02.149Z,"52km SW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-12-17T17:31:45.940Z,58.2476667,-155.6125,0.64,0.94,ml,10,103,0.07916,0.27,av,av61861361,2018-12-17T23:35:01.980Z,"78km SE of King Salmon, Alaska",earthquake,0.53,2.34,0.165,9,reviewed,av,av
2018-12-17T17:29:56.676Z,61.513,-149.9469,44.1,1.8,ml,,,,0.36,ak,ak20521602,2018-12-17T17:32:52.280Z,"1km SSE of Big Lake, Alaska",earthquake,,1,,,automatic,ak,ak
2018-12-17T17:26:22.900Z,33.6691667,-116.7731667,14.78,0.92,ml,36,49,0.06461,0.13,ci,ci38165279,2018-12-17T23:18:47.220Z,"9km SSW of Idyllwild, CA",earthquake,0.19,0.34,0.155,20,reviewed,ci,ci
2018-12-17T17:23:16.340Z,-5.7355,151.4198,28.39,5.2,mww,,37,1.703,0.84,us,us2000iugn,2018-12-17T22:20:41.040Z,"142km E of Kimbe, Papua New Guinea",earthquake,7.3,4.3,0.073,18,reviewed,us,us
2018-12-17T17:11:53.895Z,61.3984,-150.0228,44.4,1.8,ml,,,,0.75,ak,ak20521352,2018-12-17T17:22:14.987Z,"14km SSW of Big Lake, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-12-17T17:11:29.301Z,61.3863,-150.0851,37.5,1.9,ml,,,,0.55,ak,ak20521351,2018-12-17T17:15:24.967Z,"16km SSW of Big Lake, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-12-17T17:10:53.270Z,33.7105,-116.8113333,15.87,0.77,ml,26,82,0.081,0.12,ci,ci38165255,2018-12-17T22:50:52.357Z,"9km ESE of Valle Vista, CA",earthquake,0.25,0.44,0.136,11,reviewed,ci,ci
2018-12-17T17:05:43.462Z,61.4848,-150.0508,42.5,1.6,ml,,,,0.77,ak,ak20521345,2018-12-17T17:10:57.643Z,"6km SW of Big Lake, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-12-17T17:03:01.502Z,61.4776,-149.9717,45.8,1.9,ml,,,,0.69,ak,ak20521342,2018-12-17T17:12:40.385Z,"4km S of Big Lake, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-12-17T16:57:25.550Z,33.489,-116.7858333,4.46,0.88,ml,29,70,0.08631,0.17,ci,ci38165239,2018-12-17T18:37:08.623Z,"9km NE of Aguanga, CA",earthquake,0.22,0.49,0.103,21,reviewed,ci,ci
2018-12-17T16:36:52.429Z,64.9332,-149.0665,24.7,1.4,ml,,,,0.51,ak,ak20521335,2018-12-17T16:50:57.532Z,"39km N of North Nenana, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-12-17T16:35:21.934Z,61.3868,-149.926,40.1,2.1,ml,,,,0.7,ak,ak20521332,2018-12-17T16:50:57.240Z,"15km S of Big Lake, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-12-17T16:22:25.700Z,38.8305016,-122.8464966,1.6,1.91,md,25,85,0.008626,0.05,nc,nc73122425,2018-12-17T16:53:02.670Z,"10km NW of The Geysers, CA",earthquake,0.21,0.3,0.2,6,automatic,nc,nc
2018-12-17T16:05:16.242Z,61.0971,-152.0819,118.9,2.4,ml,,,,0.45,ak,ak20521086,2018-12-17T16:15:59.284Z,"62km NW of Nikiski, Alaska",earthquake,,1.1,,,automatic,ak,ak
2018-12-17T15:56:20.075Z,61.3721,-150.0807,39.1,1.9,ml,,,,0.4,ak,ak20521083,2018-12-17T16:15:58.984Z,"17km SSW of Big Lake, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-12-17T15:52:19.640Z,-21.8728,169.9243,19.06,5,mww,,78,3.236,1.01,us,us2000iufu,2018-12-17T17:14:14.040Z,"214km E of Tadine, New Caledonia",earthquake,9.8,2.7,0.075,17,reviewed,us,us
2018-12-17T15:51:00.230Z,38.8031654,-122.7559967,0.29,0.93,md,10,99,0.02176,0.02,nc,nc73122420,2018-12-17T16:21:03.492Z,"3km N of The Geysers, CA",earthquake,0.25,1.22,0.07,2,automatic,nc,nc
2018-12-17T15:41:37.150Z,38.0471667,-118.8923333,4.3,1.28,md,13,117,0.09318,0.18,nc,nc73122415,2018-12-19T00:46:38.937Z,"21km SSE of Bodie, CA",earthquake,0.79,2.92,0.107,9,reviewed,nc,nc
2018-12-17T15:40:18.480Z,36.4955,-89.5518333,8.48,2,md,28,58,0.04413,0.04,nm,nm60222132,2018-12-17T18:03:26.995Z,"10km SSW of New Madrid, Missouri",earthquake,0.39,0.69,0.109,20,reviewed,nm,nm
2018-12-17T15:38:40.050Z,37.5761667,-118.8026667,6.31,0.13,md,9,297,0.02515,0.03,nc,nc73122410,2018-12-17T18:28:41.142Z,"11km W of Toms Place, CA",earthquake,1.62,0.4,0.142,8,reviewed,nc,nc
2018-12-17T15:19:03.727Z,61.7062,-150.1066,40.9,1.8,ml,,,,0.8,ak,ak20521079,2018-12-17T15:24:57.497Z,"5km SW of Willow, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-12-17T15:14:30.714Z,61.3844,-150.0717,39.9,1.4,ml,,,,0.58,ak,ak20521077,2018-12-17T15:17:50.383Z,"16km SSW of Big Lake, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-12-17T15:13:40.115Z,61.3799,-150.1101,38.2,1.7,ml,,,,0.73,ak,ak20521073,2018-12-17T15:20:02.461Z,"17km SSW of Big Lake, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-12-17T15:13:22.169Z,39.7379,-120.4119,2.6,1.7,ml,6,141.52,0.037,0.0983,nn,nn00670586,2018-12-18T02:45:59.741Z,"9km SSE of Portola, California",earthquake,,7.4,0,1,reviewed,nn,nn
2018-12-17T15:06:59.310Z,33.5075,-116.8026667,4.14,0.43,ml,25,60,0.005229,0.27,ci,ci38165103,2018-12-17T23:11:49.325Z,"9km NE of Aguanga, CA",earthquake,0.43,0.72,0.112,9,reviewed,ci,ci
2018-12-17T15:05:23.100Z,40.2668333,-111.0443333,13.77,2.3,ml,30,61,0.2175,0.2,uu,uu60307377,2018-12-17T16:41:23.120Z,"41km SE of Heber, Utah",earthquake,0.43,0.75,0.107,11,reviewed,uu,uu
2018-12-17T15:02:51.209Z,59.8128,-153.2842,133.3,2.5,ml,,,,0.8,ak,ak20520828,2018-12-17T15:16:07.972Z,"80km SSW of Redoubt Volcano, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-12-17T15:00:13.050Z,61.3937,-149.9786,29,2.4,ml,,,,0.7,ak,ak20520823,2018-12-17T15:03:57.326Z,"14km S of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-12-17T14:59:06.023Z,61.4775,-149.9104,33.2,2,ml,,,,1.08,ak,ak20520825,2018-12-17T15:08:51.941Z,"5km SSE of Big Lake, Alaska",earthquake,,0.1,,,automatic,ak,ak
2018-12-17T14:58:35.406Z,61.3666,-150.017,37.7,1.9,ml,,,,0.72,ak,ak20520822,2018-12-17T15:02:15.352Z,"17km NNW of Anchorage, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-12-17T14:53:08.970Z,19.4086667,-155.2783333,0.49,1.24,ml,20,51,0.01047,0.08,hv,hv70735576,2018-12-17T22:02:33.490Z,"4km WSW of Volcano, Hawaii",earthquake,0.13,0.2,0.208,8,reviewed,hv,hv
2018-12-17T14:52:58.739Z,61.5062,-149.9057,39.3,1.6,ml,,,,0.54,ak,ak20520820,2018-12-17T14:56:30.426Z,"3km ESE of Big Lake, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-12-17T14:48:25.115Z,53.116,-166.7979,22.9,3.3,ml,,,,0.67,ak,ak20520817,2018-12-17T22:30:09.269Z,"86km SSW of Unalaska, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2018-12-17T14:31:33.523Z,68.993,-147.5496,0.1,1.8,ml,,,,0.66,ak,ak20520814,2018-12-17T14:41:07.629Z,"126km NW of Arctic Village, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-12-17T14:31:26.107Z,61.3921,-150.0767,33.7,1.8,ml,,,,0.93,ak,ak20520813,2018-12-17T14:34:52.116Z,"15km SSW of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-12-17T14:24:12.245Z,63.2733,-151.1353,4.2,1.8,ml,,,,0.46,ak,ak20520810,2018-12-17T14:27:35.970Z,"110km W of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2018-12-17T14:22:49.434Z,61.3852,-149.9621,34.7,1.8,ml,,,,0.34,ak,ak20520807,2018-12-17T14:27:35.624Z,"15km S of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-12-17T14:21:51.930Z,-23.0381,-178.784,384.26,4.4,mb,,114,6.044,0.46,us,us2000iuf6,2018-12-17T15:07:42.040Z,"264km S of Ndoi Island, Fiji",earthquake,14.7,14.6,0.107,25,reviewed,us,us
2018-12-17T14:19:28.000Z,63.2787,-151.1839,5.6,1.6,ml,,,,0.86,ak,ak20520806,2018-12-17T14:23:11.393Z,"112km W of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2018-12-17T14:11:24.550Z,61.5259,-149.9034,33.5,1.8,ml,,,,0.85,ak,ak20520801,2018-12-17T14:23:11.041Z,"2km E of Big Lake, Alaska",earthquake,,0.1,,,automatic,ak,ak
2018-12-17T14:09:53.717Z,61.4412,-150.0256,41.6,1.6,ml,,,,0.72,ak,ak20520800,2018-12-17T14:15:02.966Z,"9km SSW of Big Lake, Alaska",earthquake,,1,,,automatic,ak,ak
2018-12-17T14:07:08.950Z,36.046,-117.874,2.23,0.44,ml,10,208,0.04043,0.04,ci,ci38165055,2018-12-17T19:24:05.309Z,"7km E of Coso Junction, CA",earthquake,0.25,0.14,0.135,5,reviewed,ci,ci
2018-12-17T14:05:24.400Z,36.4966667,-89.549,8.25,1.63,md,18,106,0.04263,0.04,nm,nm60222127,2018-12-17T18:20:48.500Z,"10km S of New Madrid, Missouri",earthquake,0.37,0.66,0.039,9,reviewed,nm,nm
2018-12-17T14:03:39.958Z,59.7369,-152.4426,86.2,2.3,ml,,,,0.3,ak,ak20520797,2018-12-17T14:16:44.691Z,"34km W of Anchor Point, Alaska",earthquake,,0.7,,,automatic,ak,ak
2018-12-17T13:58:33.050Z,41.9355,-112.3546667,8.38,2.05,ml,19,90,0.1937,0.15,uu,uu60307372,2018-12-17T18:52:42.410Z,"26km NW of Garland, Utah",earthquake,0.35,0.85,0.228,5,reviewed,uu,uu
2018-12-17T13:53:26.667Z,38.0518,-118.8733,12.9,0.9,ml,9,114.48,0.352,0.1766,nn,nn00670581,2018-12-18T02:39:48.665Z,"38km SE of Bridgeport, California",earthquake,,10.1,0.28,4,reviewed,nn,nn
2018-12-17T13:52:07.809Z,61.3324,-149.9945,36.4,1.8,ml,,,,0.62,ak,ak20520795,2018-12-17T13:55:35.971Z,"13km NNW of Anchorage, Alaska",earthquake,,0.8,,,automatic,ak,ak
2018-12-17T13:50:18.625Z,62.2088,-150.0995,22.7,1.7,ml,,,,0.53,ak,ak20520793,2018-12-17T13:53:23.969Z,"12km S of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-12-17T13:44:55.320Z,18.308,-68.0231,92,3,md,6,193,0.4132,0.39,pr,pr2018351024,2018-12-17T16:58:37.040Z,"54km SE of Punta Cana, Dominican Republic",earthquake,4.9,3.01,0.01,2,reviewed,pr,pr
2018-12-17T13:41:16.280Z,37.4268333,-113.1253333,9.19,1.54,md,10,78,0.07061,0.09,uu,uu60307367,2018-12-17T21:33:21.970Z,"23km NE of Toquerville, Utah",earthquake,0.38,0.96,0.126,6,reviewed,uu,uu
2018-12-17T13:32:04.100Z,33.5048333,-116.7956667,4.3,0.53,ml,16,89,0.008474,0.09,ci,ci38165031,2018-12-17T15:20:06.306Z,"9km NE of Aguanga, CA",earthquake,0.19,0.29,0.155,14,reviewed,ci,ci
2018-12-17T13:29:59.012Z,61.3908,-150.0049,41.4,2,ml,,,,0.63,ak,ak20520787,2018-12-17T13:33:58.268Z,"14km S of Big Lake, Alaska",earthquake,,1,,,automatic,ak,ak
2018-12-17T13:28:39.060Z,61.5431,-146.412,26.2,2.1,ml,,,,0.68,ak,ak20520785,2018-12-17T13:32:16.584Z,"46km N of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2018-12-17T13:23:11.742Z,62.5121,-151.535,102.1,1.9,ml,,,,0.62,ak,ak20520545,2018-12-17T13:30:04.650Z,"76km WNW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2018-12-17T13:21:05.820Z,37.4308333,-113.1261667,10.55,1.17,ml,10,78,0.0746,0.13,uu,uu60307362,2018-12-17T23:52:15.430Z,"24km NE of Toquerville, Utah",earthquake,0.45,0.87,0.354,4,reviewed,uu,uu
2018-12-17T13:19:15.870Z,61.4427,-149.9846,30.3,2.1,ml,,,,0.47,ak,ak20520542,2018-12-17T13:22:58.327Z,"8km S of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2018-12-17T13:19:03.260Z,44.8561667,-111.4983333,13.51,0.83,ml,10,98,0.055,0.07,mb,mb80328814,2018-12-17T15:35:04.910Z,"37km NW of West Yellowstone, Montana",earthquake,0.34,0.38,0.151,4,reviewed,mb,mb
2018-12-17T13:11:21.050Z,33.7908333,-116.9586667,11.08,0.89,ml,35,105,0.0899,0.14,ci,ci38165023,2018-12-18T18:36:03.208Z,"1km N of San Jacinto, CA",earthquake,0.21,0.31,0.169,22,reviewed,ci,ci
2018-12-17T13:11:15.043Z,61.3791,-150.0878,35.5,1.9,ml,,,,0.63,ak,ak20520540,2018-12-17T13:15:41.831Z,"17km SSW of Big Lake, Alaska",earthquake,,0.9,,,automatic,ak,ak
2018-12-17T13:00:34.836Z,61.437,-149.9402,33.9,1.8,ml,,,,0.76,ak,ak20520537,2018-12-17T13:03:52.097Z,"9km S of Big Lake, Alaska",earthquake,,0.1,,,automatic,ak,ak
2018-12-17T12:56:00.500Z,38.9003333,-122.9116667,2.77,1.01,md,29,168,0.05031,0.04,nc,nc73122400,2018-12-18T22:40:03.858Z,"11km SW of Kelseyville, CA",earthquake,0.31,0.92,0.166,4,reviewed,nc,nc
